date,price,market_cap,volume,community_score,public_interest_score,fear_greed
2020-08-07,123.05743605942972,29222367195.714115,4700369857.056187,46420.65992307692,136341,77
2020-08-06,122.17361598416632,28973874221.714527,4932640927.425992,8901.416666666666,136341,79
2020-08-05,117.560227959188,27902661166.06217,4372806581.11594,46225.71166666666,136341,75
2020-08-04,112.94668472213272,21365269617.48452,5432044499.900431,46140.230769230766,136341,72
2020-08-03,113.83760721426025,21480475708.6202,5430839640.3195095,46094.28238461538,136341,75
2020-08-02,119.7687207587155,22683736281.04399,5790423879.428233,46056.242333333335,136341,80
2020-08-01,111.30347390343384,21183088902.678474,3853079386.4776807,45978.53238461538,136341,75
2020-07-31,109.19483041667011,20776687729.67556,3762783932.74664,45900.519230769234,135593,75
2020-07-30,106.25054395050002,20229238486.137245,4035788541.679429,45847.02966666666,173745,76
2020-07-29,109.877878265673,20959275286.61224,4495771893.302047,8859.984666666665,173745,71
2020-07-28,105.42551687676112,20111170767.6632,6309497789.734824,45701.757666666665,173745,76
2020-07-27,112.02905470495148,21349605666.51633,4411053827.328691,8852.780666666666,173745,58
2020-07-26,115.14717907142952,21928295622.44993,4455922846.859041,45512.80161538462,173745,55
2020-07-25,112.30085803973088,21327902782.641457,4174476165.584812,45419.050615384615,173745,55
2020-07-24,116.32278713394008,22237504061.0276,4204504981.3638062,8814.811333333333,173745,53
2020-07-23,117.9912506527858,22434606955.06827,3819088364.812107,45252.14676923076,173745,55
2020-07-22,117.80628501537072,22316024785.35499,4042636318.784799,8808.76923076923,173745,50
2020-07-21,114.33350092088423,21762928600.543976,4930509176.409682,8829796.0,173745,44
2020-07-20,123.4939757380548,23482562450.262257,6931374542.281041,45016.37933333334,173745,44
2020-07-19,128.85946231073515,24518503051.75755,6973870574.19141,44882.80366666667,173745,41
2020-07-18,121.94508576403344,23173587078.80892,5705057222.700324,44789.5,173745,44
2020-07-17,119.22732132254612,22432864126.120834,6660336666.353468,8781.628538461538,173745,41
2020-07-16,119.25135806731792,22673161425.29256,4734084620.711439,44544.38461538462,173745,43
2020-07-15,116.36944170149106,22130833694.439945,5961622450.798787,44476.10223076923,179013,44
2020-07-14,114.21269983181791,21575320312.2138,7280951238.495644,44416.85633333334,179013,43
2020-07-13,118.4363124325921,22403025711.849777,5951580732.138558,8767.696333333333,179013,43
2020-07-12,115.9863911616597,22049013877.46226,9072516221.56862,44307.93623076924,179013,41
2020-07-11,119.87564633138658,22674455959.57919,8578208539.092881,8758.098666666667,179013,44
2020-07-10,111.34469798132928,20997814829.22239,6281417999.768198,44088.35323076924,179013,41
2020-07-09,104.27984764713972,19552487915.4699,6122661805.325898,8716296.0,179013,44
2020-07-08,94.41669279026566,17672639408.61527,4837987582.920271,43953.800615384615,179013,44
2020-07-07,88.72634006887996,16540922197.23524,5089448697.649206,43902.31984615384,179013,43
2020-07-06,86.06221970329833,16047917523.74701,4847886173.543751,8702728.0,179013,40
2020-07-05,81.54828953991588,15198558856.702225,3386072186.00986,43794.030666666666,179013,38
2020-07-04,79.16672224059513,14778204698.430067,3399829061.5364385,43759.31133333334,179013,40
2020-07-03,78.31328850141063,14634439108.257622,3599642151.207655,8687227.0,179013,41
2020-07-02,78.33259812723563,14633548517.267548,2957120865.8120103,43671.79453846154,179013,42
2020-07-01,76.36698658472756,14230812149.736343,2828325289.186084,43596.598666666665,179013,42
2020-06-30,77.95828066282115,14512022152.6797,3835142998.089208,8681.310333333335,161596,44
2020-06-29,74.15382060640262,13779123270.834976,3064458503.2273192,43481796.0,161596,41
2020-06-28,71.73917700841622,13357160965.634825,3872988129.9661975,43430.91666666666,161596,40
2020-06-27,77.46169666986007,14415692646.355648,3737017286.098326,43363.67915384616,161596,43
2020-06-26,77.40498995870037,14404575899.285198,3512598669.204481,43307.098666666665,161596,40
2020-06-25,79.06922436232766,14745397502.64249,4128996726.616894,43260.82566666666,161596,43
2020-06-24,81.67339570405387,15162062894.08965,4244890509.211146,43192.4746923077,161596,50
2020-06-23,79.66260827588022,14808794465.83491,4054146546.746529,43095.46166666666,161596,41
2020-06-22,76.95253163062007,14288750320.75396,3554199412.8201632,43037.75607692308,161596,38
2020-06-21,77.6030704344123,14403492412.365717,4021377089.0290527,43006.94230769231,161596,37
2020-06-20,77.03149909697244,14259290794.202309,4096296862.258175,42972.730769230766,161596,38
2020-06-19,78.44594460665812,14572593707.348965,4307852438.013796,8592.81376923077,161596,39
2020-06-18,80.10426021380422,14865169052.433697,4693899039.090193,8589.007666666666,161596,40
2020-06-17,80.78058405606384,14995085235.972778,4407193510.031398,42752.949384615385,161596,38
2020-06-16,80.30309328191183,14942979018.272787,5378197176.719319,42682.742333333335,161596,39
2020-06-15,81.76149325065077,15231439023.420462,4234685939.996507,8577.621666666666,147612,37
2020-06-14,85.17373210514451,15835310828.410295,4759137382.373732,42631.269230769234,147612,40
2020-06-13,84.82638690915665,15770146560.14486,4962156328.437486,42588.17307692308,147612,38
2020-06-12,82.24191848565447,15294091654.41245,5092504402.277374,8572.197333333334,147612,38
2020-06-11,92.07964294599093,17177644595.228874,4711041163.110924,8567.347666666667,147612,52
2020-06-10,92.66777134133088,17364561850.638786,4746021555.031888,42463.40384615384,147612,54
2020-06-09,93.38395181702182,17495661967.59081,4274781617.749086,42450.22369230769,147612,52
2020-06-08,89.78316443282543,16758200983.277182,4326328234.739491,8564.347666666667,147612,53
2020-06-07,91.17893370324788,17039526620.189253,3852836454.036968,42367.5,147612,54
2020-06-06,91.67922998680515,17202634805.46782,5746699636.768633,8547.166666666666,147612,54
2020-06-05,91.52571146126266,17038925691.69135,5654765749.725135,8544.819846153845,147612,53
2020-06-04,86.58702524200478,16169856108.623264,3685149788.152314,42236.96153846154,147612,54
2020-06-03,82.3810036583008,15358781040.4208,4803328274.967953,8526.923333333334,147612,48
2020-06-02,85.40041648719436,15925726539.408855,3478127587.78656,42156.71166666666,147612,56
2020-06-01,82.09005763282805,15181078415.727753,3377913294.0708485,42143637.0,147612,50
2020-05-31,84.49995710846405,15705708976.136086,3329949360.8548613,42111.37933333334,148599,51
2020-05-30,80.11422801030703,14925139561.737663,2575256228.0287714,8536.224692307691,115651,48
2020-05-29,79.78603627117967,14964734472.31556,2679972139.4021463,8524.560333333335,115651,48
2020-05-28,78.12847973736324,14638342624.163515,3354870840.364637,41949.310333333335,115651,41
2020-05-27,77.40792013792088,14482742113.786549,3327119609.906497,8502.736846153846,115651,39
2020-05-26,78.56493981608914,14666929187.07398,3935108127.3779473,41815.15384615384,115651,39
2020-05-25,75.07576677120535,14115660496.018654,3941790845.4477887,41754.9746923077,115651,41
2020-05-24,77.93572731332688,14617325331.801338,3096790076.626837,41684932.0,115651,43
2020-05-23,78.13890766834488,14631287532.621122,3747095012.520356,41618.060333333335,115651,40
2020-05-22,75.03982169555537,14061509574.20184,4871390797.319835,8490.121666666666,115651,42
2020-05-21,80.81478758310666,15068820223.3199,4475535938.070616,8485.576923076924,115651,49
2020-05-20,78.05560193448166,14574529211.605436,2879534726.8957853,41525.45446153846,115651,52
2020-05-19,77.63049816915382,14484566775.115078,4505353407.185378,41481.80266666666,115651,50
2020-05-18,76.06530229168122,14225152611.356216,3985281455.955514,8477.825666666666,115651,50
2020-05-17,76.58907943608666,14310432781.358591,4215864582.353385,41463.72033333334,115651,40
2020-05-16,73.93411188080022,13789746009.004955,4400562997.854237,8463.967615384616,115651,41
2020-05-15,75.33175830102519,14081320750.410791,4906744770.1407175,41398.55161538462,88245,44
2020-05-14,76.15625928181909,14242480042.731094,4044631111.870857,8461.151333333333,88245,40
2020-05-13,74.30899590549545,13897452484.82849,4057630810.6193366,8455.5,88245,41
2020-05-12,71.3287856370552,13358867613.3926,5087161592.057476,41342977.0,88245,39
2020-05-11,75.10787736026217,14036522770.956444,5975119677.4964485,8441.212666666666,88245,40
2020-05-10,82.21630724128515,15368141543.10767,5193355071.825181,41314.28138461538,88245,48
2020-05-09,83.83245720932231,15775458414.450205,5238920483.575161,8449.359307692308,88245,56
2020-05-08,81.35763118484321,15303006163.4703,5394173958.387757,41293.80161538462,88245,55
2020-05-07,79.34318396379474,14966849079.601788,5226833954.276942,41280.92915384616,88245,49
2020-05-06,80.70336267234742,15053442198.956116,5518355840.037692,41262.01533333334,88245,42
2020-05-05,82.27087825159774,15354698545.495577,6463748071.158343,8435.106333333333,88245,40
2020-05-04,83.01428809302357,15486973514.312996,4788498719.395611,41217.23684615384,88245,44
2020-05-03,85.86125548784632,16046175755.37461,4458268594.61134,41195.24292307692,88245,45
2020-05-02,84.61784071615041,15824079053.506184,6311033010.253763,41264.46153846154,88245,40
2020-05-01,81.25399798159059,15270203901.66508,6699400525.604037,8582.257666666668,88245,40
2020-04-30,87.39557723351295,16333078390.303757,6664311312.62351,41220.87933333334,86348,44
2020-04-29,83.88412293516623,15648291625.301414,5213697056.95722,8419.217615384616,86348,26
2020-04-28,82.881669729054,15385679258.358543,4097506730.79247,41079.93015384616,86348,26
2020-04-27,84.3439985981053,15666919284.66006,5806746566.055706,41047932.0,86348,28
2020-04-26,86.40649164887941,16042639567.213509,6720792026.150352,40999.62146153846,86348,21
2020-04-25,82.53210058964848,15311914665.103336,6844851541.521955,41026569.0,86348,24
2020-04-24,71.99702181279714,13371947920.298828,4869027562.382734,8482.712666666668,86348,20
2020-04-23,71.73981747251825,13343232183.012745,3297613059.1354046,8397.634615384615,86348,19
2020-04-22,68.35301558777972,12689221507.31766,3589370070.2233586,40896.96153846154,86348,19
2020-04-21,68.36636857412321,12724233125.323166,4623762529.889511,8394387.0,86348,17
2020-04-20,71.66310017702293,13308092767.768044,3847038449.373308,40871.51433333333,86348,15
2020-04-19,75.3510461315098,13952104425.977983,4012878403.3992114,40863.621666666666,86348,16
2020-04-18,71.24620651846415,13298649233.600376,4127495096.0055695,40842.098666666665,86348,18
2020-04-17,72.40513257141626,13473363965.8911,4768656745.366318,40828.50707692308,86348,15
2020-04-16,68.2874810048527,12710476379.188889,3817890563.100965,8397334.0,86348,13
2020-04-15,70.8378033958622,13169133475.3326,4288322993.409905,40757.71861538462,80555,18
2020-04-14,68.0836500219497,12639617541.255466,3697398500.5096064,40717705.0,80555,15
2020-04-13,69.39480539131576,12961011561.281298,3883444462.614136,8386.394666666665,80555,11
2020-04-12,69.25415513178895,12826840035.491898,3628330540.2292,40663.07692307692,80555,10
2020-04-11,69.16197481407522,12831808083.91617,4475061624.338281,8388341.0,80555,15
2020-04-10,77.61261416781498,14408929032.723764,4732893743.567314,40585.189666666665,80555,15
2020-04-09,74.50714807857773,13750654592.71628,4646152831.986564,8390.43523076923,80555,22
2020-04-08,70.25045133184429,13022188069.88876,5878822806.879044,40454.60633333334,80555,21
2020-04-07,72.51038520324597,13423186942.549845,5445504053.004136,8384.924333333334,80555,20
2020-04-06,62.551625152123805,11581032528.40881,2856654781.143877,40338.69838461538,80555,12
2020-04-05,61.20160556919908,11359171071.681593,2849260822.2932944,40315.43523076923,80555,12
2020-04-04,59.86088390364418,11142172679.761822,3620111627.305479,8369.174333333334,80555,12
2020-04-03,59.91239677332936,11128473749.685732,4171210331.2820144,40272.44838461538,80555,14
2020-04-02,59.77155429449709,11200144592.772367,3003561121.267451,8361667.0,80555,14
2020-04-01,59.11827353545377,11070576527.533098,2895100288.656339,8365.129333333334,80555,12
2020-03-31,59.55199378081468,11151804475.291716,3380192472.316195,40284.26533333334,81238,12
2020-03-30,55.93561061864916,10502237393.513174,2470237006.2820606,8386.674333333334,84919,10
2020-03-29,59.67033880715057,11149246698.834084,4160628858.53295,40224.94838461538,84919,12
2020-03-28,60.25282736095004,11158903473.870115,2038245476.7433808,40205.300615384615,84919,8
2020-03-27,65.22976846182937,12245041001.383509,3465421995.008174,40220.22369230769,84919,12
2020-03-26,63.192579414836935,11833383905.439484,3370581519.126322,40245.1083076923,84919,14
2020-03-25,64.72385373803657,12224437600.781052,4487138230.05789,40250.46861538462,84919,13
2020-03-24,63.77996785581397,11995497605.925016,4844897504.172843,40232.057692307695,84919,12
2020-03-23,58.15618847833588,11008753245.964935,3768097111.799772,8476.461538461537,84919,10
2020-03-22,65.33567730792765,12354637973.406904,5105886767.990301,40259.530666666666,84919,11
2020-03-21,65.626189899627,12438098314.211084,6626676751.869604,8388.825666666666,84919,9
2020-03-20,62.62442472341186,11917668838.343884,5996681553.888824,40122273.0,84919,9
2020-03-19,54.46691880400675,10221289526.173872,4641807681.763176,40092.18866666666,84919,12
2020-03-18,53.70160949990974,10204272597.935276,4233906125.863228,40065.769230769234,84919,11
2020-03-17,50.77342432385762,9543517657.302849,5377126041.672512,40031.7,84919,8
2020-03-16,57.82577035582858,11005540974.30541,5633391450.426973,8348.962666666666,84919,9
2020-03-15,55.28269003382091,10265181926.707245,2868873282.665068,40023.10323076924,85359,12
2020-03-14,54.29349445180858,10079398183.395884,9331216460.534664,8359728.0,85359,8
2020-03-13,48.48316241011642,8908553267.804705,5170492171.532305,40013682.0,85359,10
2020-03-12,90.03010843052881,16879882733.349749,3656100985.838623,8353659.0,85359,14
2020-03-11,91.61079528727284,17264934845.38944,4579297204.779216,39980909.0,85359,17
2020-03-10,90.46068480401402,16791510845.330494,6074099767.165172,39927296.0,85359,16
2020-03-09,92.2619488989849,17327196461.096012,5032397922.367438,39901296.0,85359,17
2020-03-08,108.18624713021002,20289528588.92516,3221340099.6758814,39960.73684615384,85359,33
2020-03-07,114.977079276537,21438907274.875053,3851616249.417749,8420.032384615384,85359,38
2020-03-06,112.88125493633363,21092719849.8918,4214675940.3965454,39840.63636363637,85359,39
2020-03-05,111.56430468726096,20826199311951.0,4357683372.252242,39875.6,85359,41
2020-03-04,108.09558338080356,20267131045.11544,3757221128.145651,8347.75,85359,40
2020-03-03,110.51793460281807,20708623362.65793,4566538041.568734,39637.85223076923,85359,38
2020-03-02,101.65102002953692,19110116510.138226,3942627635.8237104,39570.92333333333,85359,38
2020-03-01,104.29079844768812,19654223784.700684,3271867017.435036,39525.64466666667,85359,39
2020-02-29,107.17298198390657,20277874726.5341,5445062405.781078,39504.14366666666,100979,38
2020-02-28,111.47511095706018,20983741592.91404,7460170529.120342,39453.28238461538,100979,40
2020-02-27,110.66504091344204,20904241947.483448,8210659214.638682,8205.096153846154,100979,39
2020-02-26,123.03046750182058,23175770430.819733,6972964600.714471,39388.519230769234,100979,41
2020-02-25,133.14810329691394,25271461945.927067,8019207253.20325,39343.91666666666,100979,44
2020-02-24,146.23390206332704,27843563478.02341,7346922505.165957,39266.34545454546,100979,46
2020-02-23,151.62028451271948,28801538935.001247,8828571990.864552,39231.4,100979,46
2020-02-22,150.2345048420797,28561481797.635773,10026204027.622478,39178.57692307692,100979,43
2020-02-21,135.25970954952453,25731456900.734955,52620586647.164925,8186.686230769231,100979,44
2020-02-20,124.77233287778314,23966024466.564026,4552174518.942478,38989.174333333336,100979,44
2020-02-19,133.05952056918542,25378982968.86997,7715531653.091098,38946.030666666666,100979,50
2020-02-18,128.6702034438907,24453468692.113907,9364688144.846949,38850.84766666666,100979,53
2020-02-17,132.38339939930677,25365141430.358185,8630135700.016006,8158.879333333333,100979,49
2020-02-16,137.6045695861281,26412110878.54602,7418459906.839293,38748.06133333334,100979,59
2020-02-15,153.12388071532882,29247501637.12258,6727619380.976481,38696.09615384616,122971,64
2020-02-14,147.03266289539587,28100891319.09188,8338403223.679063,8157.9807692307695,122971,63
2020-02-13,154.12179653069316,29354941168.348427,7641544072.197303,38552.85533333333,122971,65
2020-02-12,153.2385630641176,29357246712.648743,6992559689.572882,38522727.0,122971,61
2020-02-11,143.77886663566838,27478481139.008144,5987889732.674794,8137.903846153847,122971,52
2020-02-10,143.08052963121798,27273382506.22356,5516844852.180925,38466.75,122971,57
2020-02-09,140.24405459849262,26890758318.959946,6308703491.436197,38437.50707692308,122971,56
2020-02-08,145.4114684254853,27886587556.31885,7411872974.925252,8126.115384615385,122971,56
2020-02-07,137.34752768558175,26403972406.72868,6982311084.273285,38374.530666666666,122971,56
2020-02-06,129.49380427560266,24858197805.83265,6034536158.238049,38346659.0,122971,61
2020-02-05,126.95886160908672,24438653182.40751,5566486048.892478,38329.06133333334,122971,53
2020-02-04,129.0392862651462,24849306364.703545,4861171977.236967,8125068.0,122971,56
2020-02-03,133.9057910134024,25862590489.02156,4867163356.08974,38249.230769230766,122971,59
2020-02-02,132.70049986976727,25021703864.85961,4445802588.733406,38240.14366666666,122971,57
2020-02-01,132.99057310927583,25243937236.94165,5622654589.599118,38240113.0,122971,57
2020-01-31,133.18248912702362,25071014912.923088,5874906144.374529,8114.128333333333,123406,55
2020-01-30,132.44350063063385,25200746554.653297,5654590210.060665,38207.25,115238,57
2020-01-29,137.58514553730006,26013243573.69399,5693323262.011872,38168.21861538462,115238,57
2020-01-28,135.84326391905972,25661055783.09624,5463750243.22007,38138.26433333333,115238,54
2020-01-27,134.71267913029848,25428436405893.0,3698544520.803853,38115.60633333334,115238,50
2020-01-26,132.60650242976794,25088978090.0502,4040232755.143504,38080.313769230765,115238,42
2020-01-25,134.34740664205472,25444901186.05884,4945696015.999538,38065.371666666666,115238,41
2020-01-24,132.89114837273743,25142104592.46368,4759752797.006701,38034.53238461538,115238,40
2020-01-23,139.02243708397427,26293580924.93409,3900341005.897087,38010.813769230765,115238,49
2020-01-22,139.4542912406415,26399096911.36639,4065185320.3458114,37979.78833333334,115238,52
2020-01-21,134.4966057958452,25473130590.50411,4195677001.477096,37924.48466666666,115238,49
2020-01-20,135.70218846027413,25714420050.55479,5688897865.751957,37972.34545454546,115238,48
2020-01-19,138.25543731076087,26158156423.439503,6119717007.704314,37950.01818181818,115238,53
2020-01-18,149.2986562175036,28386259284.722496,9004509393.510918,37851.03238461538,115238,51
2020-01-17,151.69220513969876,28022020536.242863,9297105317.92899,37827.75707692308,115238,54
2020-01-16,136.3116107076765,25694160510.16269,7737604044.631991,7928.666666666667,115238,55
2020-01-15,134.73863866258387,25407563678.272697,6539479143.579484,37692159.0,112563,54
2020-01-14,126.6705236544212,23922121886.24688,3190755919.3154497,7901863.0,112563,56
2020-01-13,127.32461481462244,23999410493.34174,3475739498.550281,37610.550615384615,112563,49
2020-01-12,127.71193833454105,24105560144.62804,4108367969.4015055,37581296.0,112563,45
2020-01-11,128.427886857414,24131907302.435936,5510069321.941036,37628.5,112563,50
2020-01-10,126.59256351079011,23701973855.57158,4050745046.54072,37593.2753076923,112563,41
2020-01-09,119.92405744233538,22650645202.94852,3904593437.1166472,7819.326923076923,112563,44
2020-01-08,122.51875118226954,23171255205.196568,4164477227.4277663,37476.95446153846,112563,51
2020-01-07,123.24235279533276,23330380581.31761,3412252648.3468227,37523.46861538462,112563,40
2020-01-06,126.1953177088449,23892322549.18972,3497460141.5660777,37518583.0,112563,41
2020-01-05,127.808579643171,24324990661.55631,2773188571.09425,37491.14776923077,112563,39
2020-01-04,127.04185658764744,24208337097.90022,4222035553.5861135,37472.47033333334,112563,38
2020-01-03,122.9645758830049,23374805451.01197,3387675876.2597103,37450.848666666665,112563,38
2020-01-02,131.0690290952551,24981778086.48737,3322302203.6230803,7733.596153846153,112563,39
2020-01-01,126.22026182829278,24031667286.14504,3128777159.3246546,37483.04453846154,112563,37
2019-12-31,125.01788318192216,23836918712.57074,3698179534.897904,37468.967615384616,112563,38
2019-12-30,127.78762488056212,24409135197.77147,3764248611.138284,37384227.0,109683,40
2019-12-29,132.51097341867705,25373468598.93242,3508530350.765213,37497.28833333334,109683,37
2019-12-28,135.30002979011564,25846300669.813828,3824684726.2559886,7866.076923076923,109683,37
2019-12-27,136.99115150183437,26056662668.21522,3101902918.11844,37377.6416923077,109683,38
2019-12-26,127.94034835023191,24698508768.92826,3053693228.616581,37284.480769230766,109683,39
2019-12-25,132.30025639507335,25301166992.50341,3788815010.4221807,7776705.0,109683,22
2019-12-24,129.48122668029873,24844036217.51907,4018394943.155612,37317.12066666666,109683,25
2019-12-23,128.5586171167574,24523869078026.0,3290821145.943424,37223.390692307694,109683,33
2019-12-22,122.35868281510172,23413498726.32992,3227059483.318703,37215.03846153846,109683,20
2019-12-21,129.32864792391754,24722619526.607983,4267219473.466842,37131272.0,109683,23
2019-12-20,128.27627996917312,24368454824.57632,4407344589.604404,37109.40992307692,109683,23
2019-12-19,129.83480479490012,24805489433.18733,7376299251.250343,37095.10930769231,109683,21
2019-12-18,109.12196264887902,20822816095.694386,5647089539.121909,37059182.0,109683,15
2019-12-17,122.06243797225356,23391933878.951763,5554355244.600996,7572.787333333333,109683,23
2019-12-16,136.29501335023895,26172333027.917587,5414589757.807459,37017341.0,109683,24
2019-12-15,127.35044606442132,24548083467.769352,5814771904.407013,36978.901333333335,111022,21
2019-12-14,120.23147892511312,23041062735.94523,6175403806.808506,7537409.0,111022,27
2019-12-13,124.24174948725538,23813788636.734287,7040988384.449575,36892.69838461538,111022,22
2019-12-12,116.150111347198,22305986838.17686,5896819220.158787,36851.807692307695,111022,23
2019-12-11,108.86138386165624,27123779364.368187,6266415996.567877,7493.589076923077,111022,20
2019-12-10,111.7390830052792,27821015282.70357,6475851926.260841,36770.242333333335,111022,26
2019-12-09,119.17460019088912,29672513695.711147,5483191451.013773,36731.924333333336,111022,32
2019-12-08,114.82854320802696,28505978894.10247,6039778547.179846,36690167.0,111022,28
2019-12-07,111.61511930719992,27604779077.622227,5368107767.518164,7460.152333333333,111022,32
2019-12-06,106.49001352065424,26415393733.837025,5510393956.945022,36721113.0,111022,29
2019-12-05,109.007809737497,27063700400.12581,5773908207.630089,36701.97369230769,111022,21
2019-12-04,110.72346632040544,27440989331.135563,3370550730.627174,36630.19633333333,111022,24
2019-12-03,111.65015517594404,27797219739.478992,2924070331.5991507,7443.192307692308,111022,28
2019-12-02,117.21893030687454,29128819467.517807,4126264524.5588527,36630.4795,111022,28
2019-12-01,119.78078984971488,29604479423.143494,4596817486.204066,36612.45688235294,111022,25
2019-11-30,122.11129431826946,30300797041.19786,4985227419.916662,36595.502368421054,99616,38
2019-11-29,111.78806575845364,27689217195.45202,4489646677.888704,36584813.0,99616,31
2019-11-28,108.41006348594334,26932959569.12163,5474797547.641791,36574.37182352941,99616,32
2019-11-27,105.94651716664228,26323879239.18987,5043216339.761651,36572.69033333334,99616,20
2019-11-26,103.73017522299884,25749557169.51125,5807771140.99238,36553.52785714285,99616,21
2019-11-25,94.39440740881322,23959467610.906254,7368028710.235143,36515.73657142857,99616,17
2019-11-24,98.30386406024992,24235822410.887177,7317749336.286417,36495171.0,99616,21
2019-11-23,89.98081225812187,22213668348.915264,5051593165.790016,36478.31617647059,99616,23
2019-11-22,97.3334576337021,24071006988.230576,4589813709.54468,36466.329000000005,99616,20
2019-11-21,101.4719233596947,25065946241.580444,4141517949.441204,36475.21428571428,99616,30
2019-11-20,106.18065256710577,26209214816.90371,4287615021.572474,36457.13333333333,99616,32
2019-11-19,109.17945893310905,26837441236.29676,4508612672.228779,7293.232117647059,99616,32
2019-11-18,118.83811835350784,29345715957.21392,3772719499.92196,36435.05555555556,99616,38
2019-11-17,120.96515294266008,29901493753.99001,3878355688.336477,36422.745500000005,99616,38
2019-11-16,119.47930744871655,29641406700.727448,4694613066.25718,36401.39057142857,99616,41
2019-11-15,121.23869449191244,29883983590.65892,4645051428.306247,36389475.0,96230,38
2019-11-14,121.46784783008452,29911083934.920048,4309258799.732679,36371.3295,96230,41
2019-11-13,128.34832107832625,31704842504.5501,5910188248.3085575,36372.95,96230,38
2019-11-12,132.0961358093544,32623362483.80868,5915043745.100987,36343.8125,96230,39
2019-11-11,127.70609084312574,31547254997.618942,5499694218.509019,36313.74733333333,96230,40
2019-11-10,120.55538280893408,29776447938.474243,4378373830.415618,36281409.0,96230,39
2019-11-09,115.66900790232944,28600522077.42711,5031055976.079316,7225.009666666667,96230,38
2019-11-08,117.13211143948335,28917447918.55782,4407091229.47331,7262317.0,96230,42
2019-11-07,116.41810196523508,28792395334.06841,2827651600.566186,7265.64776923077,96230,54
2019-11-06,114.23925976787064,28189257487.02137,5674160817.332493,36206171.0,96230,53
2019-11-05,109.55194730849644,27032447449.202644,5331686416.200149,36187216.0,96230,54
2019-11-04,103.1023093972494,25439715254.03064,4322854140.9985485,7222966.0,96230,49
2019-11-03,104.14679153827986,25682167398.96009,4685903699.386767,36184.35323076924,96230,56
2019-11-02,99.86558272667575,24627878685.34321,4592758636.355913,36210.01315384616,96230,51
2019-11-01,99.6217158170547,24590707599.640293,2965060947.6189656,36287206.0,96230,49
2019-10-31,91.52676461039542,22563893077.0404,4956915860.054367,36259.847842105264,95982,50
2019-10-30,96.00509843893784,23620414241.79395,5287663490.214101,7319343.0,99736,53
2019-10-29,94.90143371404046,23344333353.93944,5646580416.571086,36239.24877777778,99736,54
2019-10-28,97.29358662093942,23970839466.66232,6153760191.787334,36282.21428571428,99736,52
2019-10-27,94.024465054053,23155984769.58403,7567119116.324606,7395.476333333333,99736,50
2019-10-26,92.66183086020932,22747182725.685463,5320990530.026312,36303.494263157896,99736,53
2019-10-25,86.27083002176386,21218239505.69249,3814448894.970078,7235.771888888888,99736,24
2019-10-24,81.92569722522957,20162542842.340607,4700647434.003055,36007.72911111111,99736,20
2019-10-23,87.44635213987915,21529306892.24228,4250399368.393276,7229.363333333333,99736,33
2019-10-22,90.92871528145665,22372265536.55302,4299254773.768485,36390688.0,99736,39
2019-10-21,88.64197112704235,21782777708.82611,3883705479.397336,36346.14388235294,99736,37
2019-10-20,83.96589529692746,20647888493.681736,3828104701.8203263,36115.27563157895,99736,37
